text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
첫째가 내가 대선 땜에 너무 걱정하니까 학교에서 애들이 엄마가 ㅇㅈㅁ말고는 뽑을 사람이 없다고 했다고 전해줬다 위로가 되긴 했는데,0,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.22,0.69
ㅇㅈㅁ 존나 싫어하지만 1번 찍었거든,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.35,0.62
정치판에 대한 윤석열의 통찰력과 내공이 어마어마하다 ㅇㅈㅁ은 윤석열 발꿈치도 못 따라갈 듯,1,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.36,0.52
ㅇㅈㅁ 빠들은 ㅇㅈㅁ찍은 3표 나온 게 잊ㅁ표 빼돌리다 걸린거라고 국짐 수작이래 기가 막힘,0,0.31,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.27,0.11
ㅇㅈㅁ만 얼굴 돌린 방향이 다름 민주당과는 안 맞는 인간,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.51,0.5
울엄니 엊그제 묭실 갔는데 90대 어르신 한분이 ㅇㅈㅁ 욕하면서 ㅇㅈㅁ이 수조 원을 어디 땅에 뭍어놨다고 하면서 절대로 뽑으면 안된다고 그거 생각나네 문프 금괴 엄니가 그분한테 어디다 해놨대요 가서 파보게 그랬더니 모른다고 했다고,0,0.04,0.03,0.01,0.02,0.01,0.01,0,0.02,0.27,0.46
ㅇㅈㅁ이 큰일을 하긴 했음 진보의 탈 을 쓴 위선자 악 586들 의 정체를 알게 된 계기가 되었음 그리고 진영논리도 벗어남,0,0.07,0.04,0.06,0.03,0.56,0.05,0.01,0.4,0.1,0.11
겨울코트 보통 블랙 네이비 카멜 만약 레드를 입었다면 정치적 의도가 맞지만 본인 사면과 무관한 ㅇㅈㅁ을 무엇하러 지지한다고 네이비 코트에 저리 반색까지,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.84
ㅇㅈㅁ 경제대통령이야 그거 이명박 아니냐,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
댓글에서 본 건데 ㅇㅈㅁ ㅇㅅㅇ 대결은 바둑으로 치면 9단과 9급이 두는 바둑이라고 맞말이긴 한데 현재 상황이 구급이 구단을 이기는 바둑판이 될 수도 있다 생각하니 끔찍하더군 낄낄 거리며 봤던 돈룩업을 체험 할 수는 없지 이번 대국은 반드시 잡아야 함,0,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.89
김정화 ㅇㅈㅁ 관련 요약이 너무 잘되어 있네요 구구절절 맞밀,1,0.02,0.01,0.01,0.03,0.01,0.02,0.01,0.01,0.07,0.9
ㅇㅈㅁ 착한전과는 뭐지 따뜻한 아이스아메리카노 뭐 이런건가,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.9
ㅇㅈㅁ이면 지지 철회,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.8
ㅇㅈㅁ씨는 여성을 그렇게 위하셔서 ㄱㅂㅅ씨한테 그런짓을 하고 형수한테도 그런 다양한 여자에 관한 욕을 하고 데이트폭력 모녀살인 가해자 조카를 심신미약으로 변호하셨나 너무나 여성을 위하시고 앞으로도 위하실것 같네요 여성유권자 여러분 분위기에 휘말리지마시고 현명한 1표행사,0,0.27,0.03,0.01,0.01,0,0.01,0,0.02,0.16,0.5
망할놈의 썩은 대선후보들 탓에 하늘이 노해서 비도 안 오고 망할 놈들이 연말에 팔공산에서 무슨 짓을 했기에 ㅇㅈㅁ 부부를 제물로 바쳐 기우제라도 지내야 할듯,0,0.01,0.02,0.01,0.04,0.02,0.02,0.01,0.07,0.84,0.03
ㅅ승ㅇㅈㅁ마트폰ㄴㅇ이곳장ㅇ이났ㅅㄴ머,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.84
ㅋㅋ 아빠한테 아까 ㅇㅈㅁ 유세소리 시끄러워 죽겠다고 투덜거렸는데 오전에는 ㅇㅅㄹ 계속 시끄러웠다고 칼같이 이름 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4,0.63
그래서 ㅇㅈㅁ은 이름만 바꾼다했고 아마 그때 몇몇인사정리 될것 같기도 하고 ㅇㅅㄹ은 아예 존재자체를 지워버린다고 했잖아 문제가 많은건 인정은 하는데 그렇다고 아예 사라지면 안되고 여성가족부에서 일 안하면 초등학교때 자연스럽게 받았던 가정에 대한 행사나 수업같은게 없어질걸,0,0.07,0.04,0.02,0.01,0.01,0.01,0,0.01,0.18,0.69
ㅇㅈㅁ 찍는 젊은2030들은 분노도 없나보다 당신들이 그렇게 도박하고 성매매 했다면 정상적인 사회생활 아웃 ㅈㄱ 같은 엄빠 빽 없이는 의사가운 생각도 못해요 본인 삶 우울하다면서 불법특권 누리는 그들 자식 보면서 느끼는 거 없이 1번남 2번남 철없는 소리만,0,0.06,0.02,0.03,0.01,0.17,0.01,0,0.22,0.42,0.08
우리가 대신 차가운 길바닥에 자진해서 앉아주니 저런 뻔뻔한 인터뷰도 하고 우린 장하다 했구나 ㅇㅈㅁ 아들이나 ㅈㄱ 딸이나 같네,0,0.02,0.01,0.01,0.04,0.01,0.01,0.01,0.04,0.84,0.08
리 비장하게 ㅇㅈㅁ찍으러 왔을지도 김어준에 절여진 뇌로 윤이 문프에게 보복할 거라는 망상에 빠져서 투표율 높은 게 좋아할 일인지 나는 모르겠다 세상은 넓고 쪼다들은 많아서,0,0.01,0.02,0.01,0.01,0.03,0.02,0.01,0.09,0.74,0.06
저 이트윗본뒤로 자꾸 머리속에서 키미와ㅇㅈㅁ 보쿠와ㅇㅅㅇ 운명이 나뉜 가엾은 쌍둥이 재생돼요,1,0.08,0.09,0.02,0.06,0.01,0.01,0.01,0.01,0.11,0.51
리 아니 왜 단일화 역풍 불어서 ㅇㅈㅁ이 유리할 거라고 민주당에서 떠들던데,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.77
ㅇㅈㅁ은 되면 잘하길 바라고 ㅇㅅㄹ은 되면 아무것도 안했으면 좋겠어요 저도 너무 무서워요,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.88
ㅇㅈㅁ,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.89
아뽜한테 선거관련으로 계속 내 생각을 주입시키고 있는데 쉽지가않은 ㅇㅈㅁ이 시행한 일 때문에 피해본게 있어서 그에따른 불만이 아뽜 머릿속에 가득한듯 그보다 앞으로의 최악을 피해야하는데 아뽜에겐 설명이 통하지가 않는다,0,0.02,0.01,0.02,0.14,0,0.01,0.01,0.01,0.23,0.31
ㅇㅈㅁ 지지자들 수준이 그렇지요 그들은 마치 다른 사람의 말에는 귀를 막고 교주의 말만 듣는 사이비교주 추종자들과도 같더라구요 눈과 귀가 멀어 지극히 상식적인 생각 조차도 스스로 하지 못하는 모습을 보여 대화의 상대가 안됩니다,0,0.02,0,0.01,0.04,0.01,0.02,0.42,0.14,0.22,0.06
으윽 커뮤 ㅇㅈㅁ로 검색하니 ㄹㅇ핵소름 지 이ㅎ ㄴ한거까지 셀털함ㅋㅋㅋㅋㅋㅋㅋㅋ개소름,0,0.02,0.06,0.01,0.02,0.01,0.01,0.01,0.01,0.43,0.3
처음 저장한 ㅇㅈㅁ 사진 어디서 뭘 하는 중인데,1,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.11,0.88
아니 누가 구라라고 했는데 저 ㅇㅈㅁ 뽑아야 한다는 페잉 장난 같은데 왤케 진지 빠냐고,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.77,0.22
ㅇㅈㅁ 싫어서 빨간당 찍으려 했는데 장 ㅇㅇ보기 싫어서 도로 파란당 찍는다고 한사람도 있어요,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.21,0.72
처음부터 ㅇㅈㅁ 후보 지지자는 아니었지만 보니까 알겠더라고 외로운 싸움을 하고 있었다는걸 같은편이 남보다 못한걸 많이 봤거든,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.81
ㅇㅈㅁ은 적어도 한입으로 두말은 안한 선례가 있는데 2번 후보는 것도 아니지 않냐고 #올려치는건아님,0,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.22,0.74
문재인이 ㅎㄹ섹이 조작해서 ㅇㅈㅁ 되게할려고 ㅈㄹ하네,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.89,0.07
인터넷 글들만 봐도 ㅇㅈㅁ 까는 글 진짜 많았는데 이번에 여자들 ㅅ 뽑고 싶어도 전략투표로 ㅇ 뽑아야한다 글 돌기 시작하면서 온갖 해명글이랑 기사들 보면서 어떤 식으로든 뉴스 기사들이 진짜 무서운게 많고 생각보다 인터넷 곳곳에 작업하는 사람들이 많구나 느낌,0,0.75,0.03,0.01,0.02,0.01,0.01,0.01,0.02,0.1,0.21
투표하는거랑 별개로 나도 인터넷 찾아보고 여러곳에서 여러 글 접했는데 내 트윗 찾아보면 알 정도로 ㅇㅈㅁ 후보에 대해 안 좋게 생각했던 많은 부분들이 다 날조된 선동글들이란걸 알고 머리가 띵했음 물론 이 해명글들조차 사실인지 내가 확신할 판단력이 안 생길정도로 나뿐 아니라 주변인들,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.81
사실 우리가족중에 ㅇㅈㅁ 뽑는데 제일 회의적인것도 그놈팽이,0,0.02,0.01,0.01,0.11,0.01,0.01,0.01,0.01,0.51,0.31
ㅇㅈㅁ 독기미친놈 표만 얻을수있다면 오타쿠 자캐커뮤에도 인사하러갈듯,0,0.02,0.04,0.01,0.02,0.01,0.01,0.01,0.03,0.84,0.05
헐 ㅋㅋㅋ ㄷㅋ에 ㅇㅈㅁ 인사말 ㅋㅋㅋㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.85
우와 ㅇㅈㅁ이다,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.86
일 끝내고 탐라 눈팅하는데 버스를 갈아타더니 한 때 연느님이라며 추종했던 분을 이제는 ㅇㅈㅁ 부역자라 욕하는 튓이 좀 보여 프로필도 아직 안바꾼채로 역겨운 ㄴ들,0,0.07,0.02,0.01,0.02,0.01,0.01,0.01,0.09,0.73,0.07
ㅇㅈㅁ씨도 별로지만 최악보다는 차악을 선택해야해 그래 차악이 낫지,0,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.15,0.73
ㅇㅈㅁ이 들고 나온 여성정책 공약 그거 다 이낙연 전 총리가 경선 때 가지고 나온 것들이잖아 그거 고대로 훔쳐서 자기 공약인 것마냥 낸건데 뭔 그리고 여성정책 여성정책하면서 10년 째 일관되게 피해를 호소하는 김부선 배우님은 모른척 못본 척 징하다 진짜,0,0.09,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.73,0.14
아니 난 아직도 왜 대선후보로 ㅇㅈㅁ이 더 높았는지 이해가 안돼 청와대 경력 무시하냐,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.64
우리집은 아빠가 ㅇㅈㅁ 거의 찬양하고 있어서 할아버지 표만 막으면 될듯ㅋㅋㅋ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.84
문재인 대통령과 비교하면 너무 갭이 크고 ㅇㅅㅇ과 ㅇㅈㅁ을 비교하면 ㅇㅅㅇ은 범죄자는 아니고 ㅇㅈㅁ 보다 더 나은 인물 대한민국이 아직 망할 때가 아니니까 ㅇㅅㅇ이 대통령이 될 것임,0,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.14,0.79
지랄을 반려견 위하는 후보 뽑는다고 ㅇㅈㅁ 뽑는 것들은 지능 무엇 성남시 리트리버 행복이 갈비뼈 드러나서 방치된 사진은 봤는지 유기견 데려다 17번 수술시켜 지금도 금이야 옥이야 키우는 게 누군데요,0,0.03,0.07,0.03,0.04,0.01,0.19,0,0.06,0.29,0.03
친구들을 만났는데 한 친구가 편법으로 세금 신고하는거 얘기하다가 ㅇㅅㅇ은 아무것도 모르니 그냥 둘텐데 ㅇㅈㅁ은 다 쑤셔서 건드릴꺼라고 그래서 ㅇㅅㅇ찍는다는데 이게 말이냐 방구냐,0,0.04,0.02,0.01,0.01,0.01,0.01,0,0.01,0.5,0.42
아띠바 누가 ㅇㅈㅁ 친칠라모예화를해 미친거아냐 ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ그래도 좀 자중을 예,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.78,0.15
ㅇㅈㅁ 존나 싫은데 윤만은 막아야된다 이건 여자들 생존문제가 달림,0,0.82,0.07,0.02,0.02,0.01,0.01,0.01,0.02,0.12,0.09
ㅇㅈㅁ은 정말 국민을 바보로 알고있슴 꼭 가르치려 한단 말이죠 한심하기 그지 없는데 유시민은 이런 말장난 잘하는 이재명을 똑똑하다고 함 근데 김문기 유동규 유한기가 누군지도 모르는 ㅇㅈㅁ,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.66,0.3
국힘을 어찌 찍냐고 끝까지 냉랭했던 남편이 그래도 도저히 ㅇㅈㅁ은 아니라서 내 말대로 했단다 정치적 생각이 늘 같았다가 이번에 처음으로 어긋나서 여러번 심각하게 얘기도 했었는데 잘 생각하라고 시간을 두고 기다렸었다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.81
나도 ㅇㅈㅁ을 지지하는건 아님 손가혁 주말sns 업무지시 혜경궁김씨 등 여러가지 이슈들 때문에 좋아하지 않았지만 적어도 바뀐다는 시늉은 하는 사람이고 다른 후보가 되는걸 못보겠음 ㅎ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.86
ㅇㄴ 과학 셤 합격하고 기분 좋앗는데 학원 앞에 ㅇㅈㅁ 선거 유세 버전으로 ㅁㅁㄹㄷ ㅃㅃ 편곡한 거 듣고 좀 그래짐,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.86
좀 전에 민주당에서 사전투표하라고 전화 옴 ㅇㅈㅁ 싫어한다 했더니 당원 아니냐고 함 평생 처음 민주당 못찍겠다 했더니 언론에서 블라블라 언론홍보비 수백억 쏟아부은건 누구 본인 배우자 아들 막장인거 누구 공정과 정의 말하는거 웃긴다 했더니 끊음 그런데 나 좀 겁나고 무서움,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.66
ㅁㅅㅇ는 누구를지칭하죠 이죄명이면 ㅇㅈㅁ 인디 ㅋ,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.09,0.88
정말 진심으로 ㅇㅈㅁ이 인간적으로 알고 지내고 싶지 않은 타입의 사람인 것도 국힘은 무슨 일이 있어도 선거에서 뽑아줄 수 없다는 것도 변할 수 없다고 준스톤열 연말부터 하는 짓만 아니면 상정 지지율이 30 대만 되었다면 진짜,0,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.15,0.77
ㅇㅈㅁ ㅇㅅㅇ 말하는거 아닌가 저도 사실 잘 몰라여,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.91
ㅇㅈㅁ 내일 응암역온데 시끄럽겠다 창문 꽁꽁 닫고 낮잠 자자,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.51,0.55
그들이 하는 캐해보면 다른 작품 보는 거 같기도 하고 나랑 같은 캐 본 거 맞나 싶고 어쩌다 ㄹㅇ는 집착능글떡대가 돼 있고 ㅇㅈㅁ는 ㄹㅇ가없으면 안되는 지랄좆냥연약아기가 돼 있는지 모르겠지만요 뭐 즐겁다면 된 거겠죠ㅋㅋ 적어도 님들은 남의 적폐 캐해로 욕하심 안될듯,0,0.08,0.19,0.03,0.01,0.01,0.01,0,0.03,0.43,0.13
ㅇㅈㅁ 봐서 기분좋은거같으니까 냅둡시다,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.34,0.69
ㅇㅅㅇ이나 ㅇㅈㅁ 이나 뭐가 다를까요 정권교체를 원하는 국민이 더 많으니 대의를 따를 수 밖에요 선생님의 마음도 충분히 이해합니다 좋은 오후 보내세요,1,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.13,0.82
ㅇㅅㅇ이 싫은거지 어케 ㅇㅈㅁ 까지 조아하겟어,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.25,0.68
하여튼 ㅇㅈㅁ 지지자들은 스팸등록을 해도,0,0.03,0.01,0.01,0.02,0.02,0.02,0.03,0.17,0.59,0.08
아무리 다급해도 선거 홍보 전화를 ㅇㅈㅁ 목소리 녹음해서 트는게 어디있냐 전화 받자마자 후두암 걸리기 직전인 목소리 들여서 불쾌해짐,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.53,0.42
네일샵 다녀왔는데 거기 일하는 분들이 부모님이 ㅇㅈㅁ 욕을 마니해서 ㅇㅅㅇ을 찍겠다는데 순간 표정관리가 안되더라 마스크쓰고 있어서 참 다행이였어,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.18,0.82
우리 집안 친가외가 전부 할머니 할아버지부터 나까지 뻘건놈 단 한 번도 고려도 해본 적 없고 고려도 안 할 사람들이라 너무 편안함 엄마가 어제 할무니한테 전화해서 ㅇㅈㅁ 뽑아야돼 알겠지 하니까 대번에 그 ㅇㅅㅇ 그노무쉬끼 나오시던 할머니 목소리 듣고 웃었음 ㅋㅋㅋ,1,0.01,0.01,0.01,0.03,0.01,0.02,0,0.01,0.2,0.56
소신발언 ㅇㅈㅁ 얼굴 식이다,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.84
엄마 손님들 다 잇는데서 아빠 사전투표 하고왓다니까 일번찍엇어 ㅇㅈㅁ찍엇지 이러는데 기선제압 지려 저런 멘탈 진짜 부러븜,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.83
꼭 그렇지만은 않아요 ㅇㅈㅁ후보가 당선돼 민주당 당권파와 한패되어 대한민국을 말아드실까 걱정하는 마음들이 있지요 반면 ㅇㅅㅇ은 당선돼도 180석 민주당이 충분히 견제 가능하거든요,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.88
ㅇㅈㅁ은 아니라고 2번 뽑을거라고 언니들이 그러는데 ㅅㅂ 2번되면 난 나라 뜰거임,0,0.04,0.01,0.01,0.02,0.01,0.03,0.01,0.03,0.84,0.06
우리학교는 여대라 그냥 일편단심 ㅇㅈㅁ밖에 없는거같은데 ㅋㅋ,0,0.6,0.03,0.09,0.01,0.01,0.02,0.01,0.08,0.06,0.16
ㅇㅈㅁ 이 될거같네 다행이다 저 석열이 일반인 딸이어서요,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.85
참고로 나는 양쪽볼에 엄지콕한 ㅇㅈㅁ 사진도 봤어 트위터 조심해서 해라 친구들아 아니면 나처럼 이상한 짤을 다 보고 하늘 보고 땅 보고 그런다,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.26,0.76
아 ㅅㅂ 실친이 이상한거 보려고 트위터 한댓는데 바로 그 위에 ㅇㅈㅁ 친칠라 모에화 트윗이 잇어서 순간 너 그런거 보니 할뻔,0,0.07,0.05,0.01,0.03,0.01,0.01,0.01,0.02,0.78,0.09
ㅇㅈㅁ 같은 놈,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.87,0.1
사실 난 ㅇㅈㅁ 안뽑고싶거든 근데 안 뽑으면 ㅇㅅㅇ이 되니깐 개싫어서 뽑는다 최악보단 차악을 뽑는 그런 느낌,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.23,0.66
우리 오마니 바람 많이 분다고 해서 전화드림 얘기하다가 투표하셨냐고 물으니 당일날 하신다고 사전투표하면 ㅇㅈㅁ이 된다 하시면서,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.09,0.88
1번남 ㅇㅈㅁ 뽑은 남자 2번남 ㅇㅅㅇ 뽑은 남자,1,0.1,0.55,0.02,0.01,0.02,0.04,0,0.02,0.14,0.11
아 제발 진짜 너무두렵다 윤도리도리세상에서 살고싶지않음 내가 ㅇㅈㅁ이 좋아서 이러는게아님 쟨 아니잖아 아니 누가봐도 쟨 아니잖아 헛소리하는 놈을 왜,0,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.77,0.15
아이 씨발 ㅇㅈㅁ 캠프 돌았냐 ㅋㅋㅋㅋㅋ 왕복 8차선 4거리 코너에다 선거 유세 차를 두면 뭐 우회전 차량 다 뒤지라는거야 뭐야 ㅋㅋㅋㅋㅋ 욕 개처먹고 이동함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.03,0.92,0.05
괴물을 무찌르기 위해 악당이랑 손잡는다는 심정으로 ㅇㅈㅁ 찍어야지 어쩔 수가 없다,0,0.01,0.01,0.02,0.02,0,0.01,0.01,0.04,0.61,0.19
후 이낙연 씨발 박그네 따까리도 아니고 ㅇㅈㅁ한테 붙어 먹으면 무슨 콩고물이라도 나올까 상전 취급하는 꼴 아오 씨발 진짜 심지어 문프 해외순방 하고 귀국하셨을 때 민주당에 다음은 질문 상자에,0,0.02,0.01,0.01,0.09,0.01,0.05,0.02,0.06,0.7,0.02
1번남 ㅇㅈㅁ 뽑는 사람 2번남 ㅇ ㄴㅅㅇ 뽑는 사람 일걸요 저도 대충 탐라 보고 깨달음,0,0.02,0.02,0.01,0.02,0.01,0.03,0.01,0.01,0.08,0.85
나 진짜 ㅇㅈㅁ 개극혐인데 ㅇㅈㅁ을 뽑는게 아니라 ㅇㅅㅇ이 대통령 되는 꼴을 보고싶지가 않아서 투표할꺼임,0,0.04,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.64,0.22
내가 참 좋아하는 매너있고 위트도 있고 능력도 좋은 이사가 하나 있는데 어제 퇴근길에서하는말이 진짜 신기하다고 지금 이 정권이 이렇게 나라를 말아먹었는데도 쓰레기 같은 ㅇㅈㅁ 지지율이 40 가 넘는다는게 말이 안된다며 쌍욕을 막해대는데 와 요즘 계속 통수맞는 기분임,0,0.02,0.01,0.01,0.03,0.01,0.02,0.01,0.05,0.86,0.07
글고 분명히 첨엔 기다리는 사람 나밖에 없는거같았는데 주변에 삼삼오오 커피들고 유세 기다리는 사람들이 생겨서 넘 웃겼음ㅋㅋㅋ 연설 한 30분 정도하고 끝났는데 끝나고 나서 사람들이 ㅇㅈㅁ 두어번 외치다가 ㅊㅁㅇ는 한 다섯번 넘게 외친듯 역시 대구의 세탁소 둘째 따님 나와바리,1,0.01,0.01,0.01,0.03,0.01,0.54,0.01,0.01,0.05,0.4
나를 위해 ㅇㅈㅁ 나를 이건 찢주당 지칭,0,0.02,0.01,0,0.02,0.01,0.03,0.01,0.01,0.27,0.58
지금 하시는 일 수고 하시는데 잠시 웃고 하십시요 이름으로 보면 윤석열 초성은 ㅇㅅㅇ 청와대로 오시오 이재명은 ㅇㅈㅁ 청와대로 오지마 가 되네요 ㅋㅋㅋㅋㅋ,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.11,0.84
뵤 진짜 음모론이 맞다니까 체리 아니 ㅇㅈㅁ 누구한테 빙의당한거임 대목죽인거지 뵤 대못죽 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.46,0.41
ㅇㅈㅁ이 너무 밉고 싫을 수는 있지 그렇다고 문통 사랑한담서 2번을 찍는다고 그냥 3번이나 5번 7번을 찍으세요,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.7
아 ㅅㅂ 울엄마 ㅁㅈㄷ 파라서 ㅇㅈㅁ찍은 거 아는데 엄마가 자꾸 투표인증사진찍쟤서 대충 하나 찍고왓는대 지금 보니까 이러고 찍엇어 아 ㅋㅋㅋ,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.86,0.12
어젯밤의 이야기를 지금까지 끌고와 피곤하실수도 있겠지만 여가부폐지때문에 윤석열을 찍겠다 하신다면 관련하여 해당 타래 한번 확인 부탁드립니다 더 강력하게 여성을 보호할 방법이 있는 후보라면 ㅇㅈㅁ보다는 낫지 않을까요,0,0.24,0.01,0.02,0.02,0.01,0.01,0,0.02,0.12,0.6
사전투표 완료 기분이 요상했음 그래서인지 순간 멈칫 하지만 그동안 느껴온 분노에 비할까 ㅇㅈㅁ이 그 죗값 반드시 치르길,0,0.03,0.02,0.01,0.01,0.01,0.01,0,0.02,0.64,0.21
와중에 ㅇㅈㅁ전화오고난리 킹받,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.29,0.73
ㅁㅈ 내가 ㅇㅈㅁ이 너무 좋아서 1번을 찍겠냐고 나와 내 여후배와 여동생들의 생존을 위해서 2번을 찍는거지 다른 여성들도 다 나와 같은 맘으로 1번 찍는것도 안다고,0,0.11,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.18,0.62
